0,1,2,3,4,5,/workspace/dongweiw/models/DeepSeekR1/Distill-Qwen-7B_correct,/workspace/dongweiw/models/DeepSeekR1/Distill-Qwen-7B_choiceA_probs,/workspace/dongweiw/models/DeepSeekR1/Distill-Qwen-7B_choiceB_probs,/workspace/dongweiw/models/DeepSeekR1/Distill-Qwen-7B_choiceC_probs,/workspace/dongweiw/models/DeepSeekR1/Distill-Qwen-7B_choiceD_probs
What is another name for contingency planning?,Synergy planning,Ad hoc planning,Business level planning,Scenario planning,D,True,0.02907359,0.25511265,0.027742216,0.6880715
Which feature does not form one of Fayol's 14 principles of management?,Esprit de corps,Initiative,Order,Individualism,D,True,0.10530129,0.04564473,0.06487425,0.7841797
What one of the following is not a characteristic of the job characteristics model?,Task identity,Autonomy,Reward,Feedback,C,False,0.28951368,0.24001528,0.08692777,0.3835433
Workers' acceptance of change is characteristic of what type of culture?,Team culture,Collaborative culture,Group culture,Collective culture,B,False,0.04849062,0.16149843,0.08849384,0.70151716
What is a virtual organisation?,An organisation that uses information and communications technologies (ICT's) to coordinate activities without physical boundaries between different functions,An organisation that uses internet technologies to sell products to customers,An organisation that manages the supply chain using digital technologies,An organisation that coordinates the workforce via video conferencing,A,True,0.7581046,0.061744746,0.032032754,0.14811794
From what does a chain of command extend?,Bottom to top,Top to bottom,Diagonally,Laterally,B,True,0.3338756,0.6536967,0.00917992,0.003247729
"What do you call a style of leadership that takes account of others' views, opinions and ideas?",Laissez-faire,People-oriented,Democratic,Autocratic,C,True,0.07419575,0.1375372,0.6876427,0.10062436
What is the guiding principle of scientific management?,Experimentation,Fluid working relationships,Freedom of association,One best way to do a job,D,True,0.1241373,0.13527715,0.026224675,0.71436083
What is the term Tuckman uses for reaching consensus as a group?,Storming,Performing,Forming,Norming,D,True,0.080180325,0.02603074,0.03176919,0.8620197
What theory is built around the principle that 'people make choices regarding how to behave based on values and beliefs'?,Expectancy,Instrumental,Classical,Contingency,A,False,0.16347213,0.12632148,0.027318934,0.68288743
What is the term for decisions limited by human capacity to absorb and analyse information?,Cognitive rationality,Conscious rationality,Bounded rationality,Restricted rationality,C,True,0.043710317,0.019548463,0.898765,0.03797618
What is a definition of an objective?,A defined specified outcome to be achieved in the long-term,A clear set of goals to be attained given a set number of resources,A clearly defined and measurable outcome to be achieved over a specified timeframe,A set standard of performance agreed by workers and managers,C,True,0.08715205,0.009551677,0.8598146,0.043481767
What is not a purpose of an organisational structure?,To coordinate people and resources,To organise lines of communication,To formalise authority,To limit workers' rights,D,True,0.13503513,0.03720609,0.056732517,0.7710263
To what time-frame do strategic plans relate?,Long-term,Medium-term,Short-term,Unspecified time it takes to achieve an aim,A,True,0.79008573,0.13411584,0.03087522,0.044923183
What is the term for organisational development through a formally designed organisational structure?,Organic,Mechanistic,Formal,Structured,B,True,0.115061305,0.4920548,0.16226244,0.23062144
'There is no discernible link between planning and performance'. Who is this position held by?,Michael Porter,Milton Friedman,Gary Hamel,Henry Mintzberg,D,True,0.053549793,0.31793973,0.15862602,0.46988449
What does situational theory of leadership emphasise?,Personality traits,Events,Environment,Political situation,B,True,0.06301192,0.56161916,0.35145232,0.023916628
What is intuitive decision making based on?,Guesswork,Gambling,Instinct,Rationality,C,True,0.029282562,0.005088547,0.91809857,0.047530293
Enhancement of job satisfaction and productivity are key characteristics of which theoretical perspective of work design?,Process improvement,Techno-structural change model,Job characteristics model,Socio-technical systems,D,False,0.038593587,0.031010818,0.8852752,0.04512047
Which 18th century writer produced a famous book called 'The Wealth of Nations'?,Frederick Taylor,Henry Mintzberg,Adam Smith,Dr Samuel Johnson,C,True,0.012219048,0.0025215428,0.9821212,0.003138111
Which one of these characteristics is most commonly associated with the 'rational goal' model of management?,Worker welfare,Health and safety,Interpersonal relationships,Productivity,D,True,0.016398134,0.0041460977,0.003804673,0.9756511
In what order do managers typically perform the managerial functions?,"organising, planning, controlling, leading","organising, leading, planning, controlling","planning, organising, leading, controlling","planning, organising, controlling, leading",C,False,0.5420812,0.11723328,0.20575081,0.13493468
How does lateral communication in an organisation occur?,Information passes upwards.,Information passes downwards.,Information is a two-way process.,Information passes between different departments and functions.,D,False,0.02544122,0.0014924712,0.5150084,0.45805794
Of what is advertising a form?,Focusing strategy,Differentiation,Cost leadership,Growth,B,True,0.0511781,0.90009403,0.021334207,0.027393663
What is not a component of an agile organisation?,Market focus and position,Human resources: multi-skilling,Organisational structure,Project-based culture,D,False,0.8379041,0.08626864,0.033783287,0.042043976
Of what is worker autonomy in decision making an example?,Worker freedom,Greater worker negotiation,Worker empowerment,Increased worker power,C,True,0.031179693,0.004670796,0.8627108,0.10143868
Vertical integration forwards is when a firm mergers or acquires another,Towards the source of supply,Towards the consumer,At the same stage of the supply chain,In another industry,B,True,0.17141455,0.79261285,0.025678327,0.010294244
What is the term for an autonomous business entity within an overall corporate enterprise which is set apart from other areas of the business?,Subsidiary,Strategic partnership,Strategic alliance,Strategic business unit,D,True,0.015150949,0.0061695487,0.0039833602,0.9746961
What is not a characteristic of a corporate social responsibility framework?,Retaining the status quo,Understanding society,Harnessing diversity,Building capacity,A,True,0.7953456,0.1603268,0.020866642,0.023460995
What is a whistleblower?,Someone who reports illegal or unethical acts,Someone who commits illegal or unethical acts,Someone who benefits from illegal or unethical acts,Someone who devises illegal or unethical acts,A,True,0.9842069,0.009279184,0.0006617607,0.0058523086
What is T-group training?,A group whose aim is transformational change,A group brought together to deliver training programmes,Team training for the purposes of advancing technology,Team building activities involving learning,D,False,0.6911137,0.23884252,0.030129114,0.03991459
What is a social enterprise concerned with?,Profit maximisation,Maximising market share,Providing public service,Running a business to create social benefits,D,True,0.027392728,0.016810376,0.39474753,0.56104934
Which of the following is not part of Schein's model of the formation of culture?,Shared values,Pre-conceptions,Shared beliefs,Norms,B,True,0.35205242,0.5284933,0.023957469,0.09549679
What is not one of the layers of cultural influence?,Social,Business,Organisational,Company,D,False,0.42410454,0.07312479,0.119624175,0.38314652
